tweet_id,cleaned_text,airline_sentiment
569562731356901376,next time promise ontime departure stick instead stuff sweat box air,negative
569562007671853056,try contact hour already yesterday wait hour today,negative
569561389121060864,yes horrible snow seriously hire people answer phone competitor call back number,negative
569561225488678913,pet policy,neutral
569561062749700097,final count hour minute hold tell need log airways website nothing else do,negative
569560386548006912,come scoop,neutral
569560151100821504,hrs count today alone like thing accomplish today keep hold,negative
569559847131164672,link work pls nothing complete frustration usair last hrs,negative
569559311095095296,link work mobile,negative
569559149933142016,use aadvantage number connect usairway book ticket friend benefit account,neutral
569558986665537537,quit cheap hire call center employee take half day call,negative
569558791433416704,cancel flight rescheduled say pay early flight next gate today proactively offer,negative
569558377178603520,    inconvenience people freak nut guy two kid strand airport,negative
569558156512088064,delay flight phil stt look like well miss car ferry john lodging help housing,negative
569558153202774016,another blatant lie,negative
569558096613380098,round two bad airline ever,negative
569557964991930368,try get representative hour aboout cancel flightle flight simply give,negative
569557662997852160,believe advice call customer service hold hrs morning finally give,negative
569557167411478528,pretty upset drive philly mhtt still info bag deal,negative
569556807703764992,airline,negative
569556697603280897,thank responsive amp find alternate travel home,negative
569556500928188416,luggage content destroy outbound trip last weekampinbound lastnight philadelphia,negative
569556399585402880,plane sit one go home,negative
569555930028748800,bother pick phone bad customer service go,negative
569555929798217730,overload small plane extra baggage take poor execution minute delay,negative
569555517502300160,might possibly bad airline ever think time brush customer service,negative
569555455963471872,embarrassed air inability manage weather delayshandling example,negative
569555413450027011,bag flight clt jfk land last night midnight,negative
569555411998613505,impressed customer service everyone unhelpful incredibly rude,negative
569555072067051520,minute move two foot bze,negative
569553488885243904,hold hour minute go,negative
569552947903754240,even accept call come,negative
569552945324273665,bad customer service ever,negative
569552426698723330,three hour delay miami london none flight today delay put another flight,negative
569551994949648385,extreme weather miami pick phone hire people,negative
569551779752386560,hour minute hold count thank help,negative
569551374867939328,yeah flight board amp late flightr still sit update dca,negative
569549401364029440,get home syracuse cancel flightle flight one route three sit charlotte,negative
569548800169283586,three hour flight delay phone min count,negative
569548355489148928,inform three hour delay pick phone get another flight,negative
569547921189933056,need hire people,negative
569547782039728129,try call reservation line someone answer phone hold hour,negative
569546858122616833,hubby layover dfw cxld flt pls help get home soon room sby bwi phl today,neutral
